ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
09,010,0001,090100004770,2,09-010-0001-00,00109,38,02,09010000477001,01,1,3,38,05,2017,0101,009,221,3,08,2019,0301,3,,5
09,010,0001,090100004971,2,09-010-0001-00,00116,38,01,09010000497101,01,1,1,29,08,2019,0102,009,335,2,,,,,,5
09,010,0001,090100005001,2,09-010-0001-00,00116,38,02,09010000500101,01,1,3,25,05,2017,0102,015,415,2,,,,,,5
09,010,0001,090100005094,2,09-010-0001-00,00120,38,02,09010000509401,01,1,1,33,08,2019,0101,009,215,2,,,,,,5
09,010,0001,090100005134,2,09-010-0001-00,00120,38,02,09010000513401,01,1,1,41,12,2016,0102,009,213,2,,,,,,5
09,010,0001,090100005145,2,09-010-0001-00,00120,38,02,09010000514501,01,1,1,26,08,2016,0102,009,221,1,,,,,,5
09,010,0001,090100005159,2,09-010-0001-00,00120,38,02,09010000515901,01,1,3,26,07,2016,0501,009,211,3,01,2017,0501,3,,5
09,010,0001,090100005186,2,09-010-0001-00,00121,37,02,09010000518601,01,1,1,37,04,2019,0101,016,221,1,,,,,,5
09,010,0001,090100005229,2,09-010-0001-00,00123,41,01,09010000522901,01,1,1,27,04,2015,0501,009,213,3,08,2015,0101,1,03,5
09,010,0000,090100005331,2,09-010-0000-03,00002,3,02,09010000533101,02,1,3,25,99,9999,9999,999,999,9,,,,,,1
09,011,0001,090110000067,2,09-011-0001-00,00003,23,04,09011000006701,01,1,1,24,08,2018,0501,009,415,3,08,2019,0501,1,02,5
09,011,0001,090110000088,2,09-011-0001-00,00003,23,04,09011000008801,01,1,1,23,01,2017,0501,009,214,3,07,2017,0501,1,02,5
09,011,0001,090110000114,2,09-011-0001-00,00004,23,02,09011000011401,01,1,1,28,10,2019,0101,009,221,1,,,,,,5
09,011,0001,090110000327,2,09-011-0001-00,00009,23,01,09011000032701,01,1,1,30,05,2016,0501,009,415,2,,,,,,5
09,011,0001,090110000563,2,09-011-0001-00,00017,23,01,09011000056301,01,1,1,27,04,2019,0101,009,214,2,,,,,,5
09,011,0001,090110000662,2,09-011-0001-00,00020,23,01,09011000066201,01,1,1,37,04,2018,0101,009,221,1,,,,,,5
09,011,0001,090110000682,2,09-011-0001-00,00020,23,02,09011000068201,01,1,1,22,09,2018,0409,009,213,2,,,,,,5
09,011,0001,090110000920,2,09-011-0001-00,00030,26,01,09011000092001,01,1,1,32,02,2019,0501,009,213,2,,,,,,5
09,011,0001,090110000964,2,09-011-0001-00,00031,22,02,09011000096401,01,1,3,37,09,2016,0101,009,221,1,,,,,,5
09,011,0001,090110000985,2,09-011-0001-00,00032,23,02,09011000098501,01,1,1,15,08,2016,0301,009,221,1,,,,,,5
09,011,0001,090110001000,2,09-011-0001-00,00033,23,02,09011000100001,01,1,1,21,08,2018,0501,009,204,3,05,2019,0502,1,03,5
09,011,0001,090110001123,2,09-011-0001-00,00037,23,01,09011000112301,01,1,1,10,07,2019,0301,020,221,9,,,,,,5
09,011,0001,090110001269,2,09-011-0001-00,00041,22,02,09011000126901,01,1,1,32,10,2015,0402,009,221,1,,,,,,5
09,011,0001,090110001478,2,09-011-0001-00,00045,23,01,09011000147801,01,1,1,33,09,2019,0101,009,221,1,,,,,,5
09,011,0001,090110001631,2,09-011-0001-00,00048,23,01,09011000163101,01,1,3,39,09,2019,0403,009,221,9,,,,,,5
09,011,0001,090110001851,2,09-011-0001-00,00053,23,01,09011000185101,01,1,1,45,05,2016,0101,009,221,1,,,,,,5
09,011,0001,090110001851,2,09-011-0001-00,00053,23,01,09011000185102,02,1,1,45,05,2016,0101,009,221,1,,,,,,5
09,011,0001,090110001961,2,09-011-0001-00,00056,22,01,09011000196101,01,1,1,30,03,2018,0101,009,221,9,,,,,,5
09,011,0001,090110002331,2,09-011-0001-00,00056,22,02,09011000233101,01,1,1,32,08,2016,0101,009,221,1,,,,,,5
09,011,0001,090110002372,2,09-011-0001-00,00056,22,02,09011000237201,01,1,1,30,04,2017,0101,009,221,1,,,,,,5
09,011,0001,090110002403,2,09-011-0001-00,00056,22,01,09011000240301,01,1,1,31,02,2016,0109,009,415,3,03,2016,0103,1,05,5
09,011,0001,090110002713,2,09-011-0001-00,00063,22,03,09011000271301,01,1,1,21,06,2017,0501,009,415,3,12,2017,0502,1,02,5
09,011,0001,090110002877,2,09-011-0001-00,00072,23,04,09011000287701,01,1,3,31,01,2019,0102,009,221,3,10,2019,0102,1,03,5
09,011,0001,090110002881,2,09-011-0001-00,00072,23,04,09011000288101,01,1,1,25,02,2017,0501,009,402,2,,,,,,5
09,011,0001,090110003108,2,09-011-0001-00,00082,23,04,09011000310801,01,1,3,52,09,2019,9999,009,221,1,,,,,,5
09,011,0001,090110003196,2,09-011-0001-00,00084,23,04,09011000319601,01,1,3,28,07,2016,0501,009,221,3,07,2018,0502,1,02,5
09,011,0001,090110003233,2,09-011-0001-00,00085,22,01,09011000323301,01,1,1,19,99,9999,9999,999,999,9,,,,,,5
09,011,0001,090110003245,2,09-011-0001-00,00085,22,04,09011000324501,01,1,1,23,12,2015,0401,009,221,1,,,,,,5
09,011,0001,090110003277,2,09-011-0001-00,00085,22,02,09011000327701,01,1,3,28,01,2019,0101,009,225,3,03,2019,0101,3,,5
09,011,0001,090110003277,2,09-011-0001-00,00085,22,02,09011000327702,02,1,1,2,01,2019,0301,009,225,3,03,2019,0301,3,,5
09,011,0001,090110003326,2,09-011-0001-00,00087,23,04,09011000332601,01,1,1,18,12,2019,0501,009,221,1,,,,,,5
09,011,0001,090110003444,2,09-011-0001-00,00090,22,01,09011000344401,01,1,1,17,04,2016,0301,009,221,1,,,,,,5
09,011,0001,090110003515,2,09-011-0001-00,00095,23,01,09011000351501,01,1,1,27,06,2019,0101,009,221,1,,,,,,5
09,011,0001,090110003608,2,09-011-0001-00,00099,22,04,09011000360801,01,1,3,45,10,2019,0301,009,229,2,,,,,,5
09,011,0001,090110003787,2,09-011-0001-00,00103,23,01,09011000378701,01,1,3,29,11,2016,0101,015,213,2,,,,,,5
09,011,0000,090110003934,2,09-011-0000-05,00005,16,01,09011000393401,01,1,3,30,04,2015,0101,009,221,1,,,,,,2
09,011,0000,090110003934,2,09-011-0000-05,00005,16,01,09011000393402,02,1,1,30,11,2015,0101,009,221,1,,,,,,2
09,011,0000,090110003934,2,09-011-0000-05,00005,16,01,09011000393403,03,1,1,30,11,2015,0101,009,221,1,,,,,,2
09,011,0000,090110004082,2,09-011-0000-06,00001,5,01,09011000408201,01,1,1,32,04,2016,0102,009,221,1,,,,,,3
09,011,0000,090110004161,2,09-011-0000-06,00002,5,01,09011000416101,01,1,3,24,03,2016,0102,009,221,1,,,,,,3
09,011,0000,090110004178,2,09-011-0000-06,00002,5,02,09011000417801,01,1,1,32,04,2019,0102,009,213,3,12,2019,0301,1,99,3
09,011,0000,090110004437,2,09-011-0000-06,00012,5,01,09011000443701,01,1,1,38,99,9999,9999,999,999,9,,,,,,3
09,011,0000,090110004519,2,09-011-0000-06,00012,5,01,09011000451901,01,1,1,28,01,2020,0101,009,213,2,,,,,,3
09,011,0000,090110004872,2,09-011-0000-06,00023,5,02,09011000487201,01,1,3,30,01,2019,0101,009,405,2,,,,,,3
09,011,0000,090110004932,2,09-011-0000-06,00024,5,01,09011000493201,01,1,3,999,99,9999,9999,999,999,9,,,,,,3
09,011,0000,090110004982,2,09-011-0000-06,00026,5,01,09011000498201,01,1,1,55,04,2019,0102,009,213,3,10,2019,0103,1,01,3
09,011,0000,090110004983,2,09-011-0000-06,00026,5,01,09011000498301,01,1,3,24,12,2015,0501,002,221,1,,,,,,3
09,011,0000,090110004983,2,09-011-0000-06,00026,5,01,09011000498302,02,1,3,21,12,2015,0501,002,221,1,,,,,,3
09,011,0000,090110004988,2,09-011-0000-06,00026,5,01,09011000498801,02,1,1,21,99,9999,9999,999,999,9,,,,,,3
09,011,0000,090110005081,2,09-011-0000-06,00029,5,01,09011000508101,01,1,3,30,10,2017,0101,009,221,1,,,,,,3
09,011,0000,090110005119,2,09-011-0000-06,00030,5,02,09011000511901,02,1,1,22,02,2020,0101,009,221,1,,,,,,3
09,011,0000,090110005119,2,09-011-0000-06,00030,5,02,09011000511902,03,1,1,20,11,2019,0101,009,221,1,,,,,,3
09,011,0000,090110005119,2,09-011-0000-06,00030,5,02,09011000511903,01,1,1,38,01,2020,0101,009,221,1,,,,,,3
09,011,0000,090110005120,2,09-011-0000-06,00030,5,02,09011000512001,01,1,1,22,03,2019,0101,009,221,1,,,,,,3
09,011,0000,090110005211,2,09-011-0000-06,00035,5,01,09011000521101,01,1,1,30,11,2015,0401,009,999,9,,,,,,3
09,011,0000,090110005234,2,09-011-0000-06,00035,5,02,09011000523401,01,1,1,32,01,2019,0301,009,221,3,01,2020,0409,3,,3
09,011,0000,090110005265,2,09-011-0000-06,00035,5,02,09011000526501,01,1,3,30,99,9999,9999,999,999,9,,,,,,3
09,011,0000,090110005271,2,09-011-0000-06,00035,5,02,09011000527101,01,1,1,38,04,2017,0101,009,221,1,,,,,,3
09,011,0000,090110005274,2,09-011-0000-06,00035,5,02,09011000527401,01,1,1,38,12,2019,0101,009,221,3,02,2020,0809,3,,3
09,011,0000,090110005412,2,09-011-0000-06,00039,5,01,09011000541201,01,1,3,35,01,2019,0301,009,221,1,,,,,,3
09,011,0000,090110005423,2,09-011-0000-06,00039,5,01,09011000542301,01,1,1,45,02,2018,0101,009,221,1,,,,,,3
09,011,0000,090110005423,2,09-011-0000-06,00039,5,01,09011000542302,02,1,1,23,02,2018,0101,009,221,1,,,,,,3
09,011,0000,090110005765,2,09-011-0000-05,00012,16,01,09011000576501,01,1,3,35,06,2019,0501,009,220,3,12,2019,0501,1,03,2
09,011,0000,090110005827,2,09-011-0000-05,00017,16,01,09011000582701,01,1,3,66,08,2019,0301,009,221,1,,,,,,2
09,011,0000,090110005943,2,09-011-0000-03,00008,6,01,09011000594301,01,1,1,19,02,2020,0101,009,221,1,,,,,,1
09,011,0000,090110005943,2,09-011-0000-03,00008,6,01,09011000594302,02,1,3,22,02,2020,0101,009,221,3,03,2020,0301,3,,1
09,011,0000,090110005943,2,09-011-0000-03,00008,6,01,09011000594303,03,1,1,14,01,2020,0301,009,221,3,03,2020,0301,3,,1
09,011,0000,090110005994,2,09-011-0000-03,00013,6,02,09011000599401,01,1,1,25,04,2018,0101,009,221,1,,,,,,1
09,012,0001,090120000024,2,09-012-0001-00,00002,50,01,09012000002401,02,1,3,18,09,2015,0501,009,402,2,,,,,,5
09,012,0001,090120000056,2,09-012-0001-00,00003,42,04,09012000005601,01,1,3,21,12,2019,0501,009,439,2,,,,,,5
09,012,0001,090120000157,2,09-012-0001-00,00005,41,02,09012000015701,01,1,1,33,10,2016,0501,009,415,2,,,,,,5
09,012,0001,090120000186,2,09-012-0001-00,00007,42,01,09012000018601,01,1,3,24,09,2019,0501,009,439,3,10,2019,0502,1,02,5
09,012,0001,090120000186,2,09-012-0001-00,00007,42,01,09012000018602,02,1,3,21,01,2017,0501,009,221,3,02,2018,0502,1,03,5
09,012,0001,090120000268,2,09-012-0001-00,00011,40,01,09012000026801,02,1,1,24,06,2017,0501,009,446,2,,,,,,5
09,012,0001,090120000281,2,09-012-0001-00,00012,40,01,09012000028101,01,1,3,34,05,2017,0501,009,213,3,06,2017,0101,1,03,5
09,012,0001,090120000297,2,09-012-0001-00,00015,40,01,09012000029701,01,1,1,30,05,2017,0501,009,415,3,11,2018,0502,1,03,5
09,012,0001,090120000313,2,09-012-0001-00,00015,40,01,09012000031301,01,1,1,25,09,2015,0501,009,439,2,,,,,,5
09,012,0001,090120000316,2,09-012-0001-00,00016,41,01,09012000031601,01,1,3,26,06,2018,0401,009,418,2,,,,,,5
09,012,0001,090120000345,2,09-012-0001-00,00018,40,04,09012000034501,01,1,1,32,04,2018,0501,009,213,2,,,,,,5
09,012,0001,090120000345,2,09-012-0001-00,00018,40,04,09012000034502,02,1,3,18,06,2018,0501,009,213,2,,,,,,5
09,012,0001,090120000384,2,09-012-0001-00,00018,40,02,09012000038401,01,1,1,26,02,2018,0501,009,330,3,11,2019,0102,3,,5
09,012,0001,090120000389,2,09-012-0001-00,00018,40,02,09012000038901,01,1,1,27,06,2019,0501,009,225,3,08,2019,0501,3,,5
09,012,0001,090120000434,2,09-012-0001-00,00018,40,01,09012000043401,01,1,1,25,08,2019,0501,009,213,2,,,,,,5
09,012,0001,090120000444,2,09-012-0001-00,00018,40,02,09012000044401,01,1,3,23,03,2015,0501,009,213,2,,,,,,5
09,012,0001,090120000449,2,09-012-0001-00,00018,40,02,09012000044901,01,1,1,68,01,2016,0601,009,415,2,,,,,,5
09,012,0001,090120000449,2,09-012-0001-00,00018,40,02,09012000044902,02,1,3,60,01,2016,0601,009,415,2,,,,,,5
09,012,0001,090120000468,2,09-012-0001-00,00018,40,02,09012000046801,01,1,3,23,10,2016,0501,009,419,2,,,,,,5
09,012,0001,090120000471,2,09-012-0001-00,00018,40,02,09012000047101,01,1,1,20,01,2020,0501,009,213,2,,,,,,5
09,012,0001,090120000475,2,09-012-0001-00,00018,40,02,09012000047501,01,1,3,24,99,9999,0501,009,419,3,99,9999,0301,1,02,5
09,012,0001,090120000489,2,09-012-0001-00,00019,40,01,09012000048901,01,1,3,28,99,9999,9999,999,999,9,,,,,,5
09,012,0001,090120000615,2,09-012-0001-00,00022,40,01,09012000061501,01,1,3,19,09,2017,0501,009,400,2,,,,,,5
09,012,0001,090120000615,2,09-012-0001-00,00022,40,01,09012000061502,02,1,1,17,08,2018,0501,009,400,2,,,,,,5
09,012,0001,090120000626,2,09-012-0001-00,00022,40,01,09012000062601,01,1,3,30,09,2017,0102,009,221,1,,,,,,5
09,012,0001,090120000751,2,09-012-0001-00,00027,40,02,09012000075101,01,1,1,20,07,2018,0409,009,237,3,08,2018,9999,1,03,5
09,012,0001,090120000856,2,09-012-0001-00,00028,40,01,09012000085601,01,1,1,29,08,2017,0102,009,221,1,,,,,,5
09,012,0001,090120000997,2,09-012-0001-00,00032,40,02,09012000099701,01,1,3,33,12,2016,0401,009,418,2,,,,,,5
09,012,0001,090120001159,2,09-012-0001-00,00037,43,02,09012000115901,01,1,1,26,08,2019,0501,009,221,1,,,,,,5
09,012,0001,090120001229,2,09-012-0001-00,00040,40,01,09012000122901,01,1,1,23,05,2019,0101,009,221,1,,,,,,5
09,012,0001,090120001360,2,09-012-0001-00,00044,46,04,09012000136001,01,1,3,28,99,2018,0102,009,221,1,,,,,,5
09,012,0001,090120001515,2,09-012-0001-00,00049,41,01,09012000151501,01,1,3,32,06,2015,0501,009,221,1,,,,,,5
09,012,0001,090120001547,2,09-012-0001-00,00049,41,01,09012000154701,01,1,1,28,05,2018,0102,009,402,2,,,,,,5
09,012,0001,090120001605,2,09-012-0001-00,00052,43,02,09012000160501,01,1,1,30,06,2018,0101,009,213,3,03,2019,0301,1,01,5
09,012,0001,090120001695,2,09-012-0001-00,00055,45,01,09012000169501,01,1,3,46,02,2016,0102,009,221,3,06,2016,0301,1,01,5
09,012,0001,090120001736,2,09-012-0001-00,00056,64,01,09012000173601,01,1,3,30,01,2019,0501,009,221,1,,,,,,5
09,012,0001,090120001738,2,09-012-0001-00,00056,64,01,09012000173801,01,1,1,19,07,2016,0501,009,221,1,,,,,,5
09,012,0001,090120001738,2,09-012-0001-00,00056,64,01,09012000173802,02,1,3,12,07,2016,0501,009,221,1,,,,,,5
09,012,0001,090120001785,2,09-012-0001-00,00056,64,01,09012000178501,02,1,3,41,06,2019,0102,009,221,1,,,,,,5
09,012,0001,090120001793,2,09-012-0001-00,00056,64,04,09012000179301,01,1,1,28,09,2015,9999,999,999,9,,,,,,5
09,012,0001,090120001795,2,09-012-0001-00,00056,64,04,09012000179501,01,1,3,23,03,2018,0102,009,221,1,,,,,,5
09,012,0001,090120001834,2,09-012-0001-00,00056,64,01,09012000183401,01,1,1,38,11,2017,0101,009,221,1,,,,,,5
09,012,0001,090120001838,2,09-012-0001-00,00056,64,04,09012000183801,01,1,3,34,05,2016,0401,009,221,1,,,,,,5
09,012,0001,090120001931,2,09-012-0001-00,00058,40,02,09012000193101,01,1,3,27,02,2020,0101,009,436,2,,,,,,5
09,012,0001,090120002125,2,09-012-0001-00,00062,40,02,09012000212501,02,1,3,29,12,2019,0101,009,221,1,,,,,,5
09,012,0001,090120002125,2,09-012-0001-00,00062,40,02,09012000212502,03,1,1,30,12,2018,0101,009,221,1,,,,,,5
09,012,0001,090120002125,2,09-012-0001-00,00062,40,02,09012000212503,04,1,1,25,12,2018,0101,009,221,1,,,,,,5
09,012,0001,090120002125,2,09-012-0001-00,00062,40,02,09012000212504,01,1,3,63,12,2015,0101,009,221,1,,,,,,5
09,012,0001,090120002284,2,09-012-0001-00,00066,40,01,09012000228401,01,1,3,21,08,2018,0501,009,330,3,08,2019,0501,1,03,5
09,012,0001,090120002570,2,09-012-0001-00,00069,41,01,09012000257001,01,1,1,29,08,2019,0301,009,221,1,,,,,,5
09,012,0001,090120002586,2,09-012-0001-00,00069,41,01,09012000258601,01,1,1,28,02,2016,0501,009,436,2,,,,,,5
09,012,0001,090120002717,2,09-012-0001-00,00074,40,01,09012000271701,01,1,1,54,08,2015,0402,015,423,2,,,,,,5
09,012,0001,090120002892,2,09-012-0001-00,00077,43,01,09012000289201,01,1,3,38,99,9999,9999,999,999,9,,,,,,5
09,012,0001,090120002909,2,09-012-0001-00,00077,43,01,09012000290901,01,1,3,23,04,2018,0501,009,215,2,,,,,,5
09,012,0001,090120002915,2,09-012-0001-00,00077,43,02,09012000291501,01,1,3,26,08,2018,0501,009,313,2,,,,,,5
09,012,0001,090120002967,2,09-012-0001-00,00077,43,01,09012000296701,01,1,1,25,10,2019,0501,009,221,1,,,,,,5
09,012,0001,090120002988,2,09-012-0001-00,00078,43,01,09012000298801,01,1,3,31,05,2017,0102,009,436,2,,,,,,5
09,012,0001,090120003056,2,09-012-0001-00,00080,40,02,09012000305601,01,1,3,31,09,2019,0401,009,213,2,,,,,,5
09,012,0001,090120003094,2,09-012-0001-00,00080,40,02,09012000309401,01,1,1,28,10,2015,0101,009,221,1,,,,,,5
09,012,0001,090120003136,2,09-012-0001-00,00081,41,02,09012000313601,01,1,3,21,01,2020,0501,009,415,2,,,,,,5
09,012,0001,090120003201,2,09-012-0001-00,00086,41,01,09012000320101,01,1,1,22,02,2016,0501,009,415,2,,,,,,5
09,012,0001,090120003317,2,09-012-0001-00,00089,41,02,09012000331701,01,1,3,22,08,2019,0501,009,419,2,,,,,,5
09,012,0001,090120003317,2,09-012-0001-00,00089,41,02,09012000331702,02,1,3,44,03,2019,0301,009,221,1,,,,,,5
09,012,0001,090120003385,2,09-012-0001-00,00089,41,02,09012000338501,01,1,1,23,08,2018,0501,009,213,3,03,2019,0102,1,03,5
09,012,0001,090120003386,2,09-012-0001-00,00089,41,02,09012000338601,01,1,1,17,08,2018,0501,009,213,2,,,,,,5
09,012,0001,090120003415,2,09-012-0001-00,00089,41,01,09012000341501,01,1,1,41,12,9999,9999,999,999,9,,,,,,5
09,012,0001,090120003493,2,09-012-0001-00,00090,43,04,09012000349301,01,1,3,50,05,2018,0301,009,329,2,,,,,,5
09,012,0001,090120003517,2,09-012-0001-00,00090,43,02,09012000351701,01,1,1,23,99,9999,9999,999,999,9,,,,,,5
09,012,0001,090120003762,2,09-012-0001-00,00096,44,04,09012000376201,01,1,3,60,09,2015,0301,009,221,1,,,,,,5
09,012,0001,090120003821,2,09-012-0001-00,00097,40,04,09012000382101,01,1,3,34,10,2018,0501,009,402,2,,,,,,5
09,012,0001,090120003828,2,09-012-0001-00,00097,40,04,09012000382801,01,1,3,27,06,2019,0102,009,217,3,12,2019,0601,3,,5
09,012,0001,090120003898,2,09-012-0001-00,00101,43,04,09012000389801,01,1,1,38,08,2018,0501,009,221,1,,,,,,5
09,012,0001,090120003948,2,09-012-0001-00,00104,43,01,09012000394801,01,1,1,29,02,2018,0101,009,402,2,,,,,,5
09,012,0000,090120004066,2,09-012-0000-04,00002,2,01,09012000406601,02,1,3,16,05,2019,0501,009,221,1,,,,,,2
09,012,0000,090120004228,2,09-012-0000-04,00013,4,01,09012000422801,01,1,1,39,06,2015,0101,009,221,3,11,2019,0301,1,01,2
09,012,0000,090120004979,2,09-012-0000-06,00006,12,01,09012000497901,01,1,3,30,01,2017,0301,009,221,1,,,,,,3
09,012,0000,090120005046,2,09-012-0000-06,00008,13,02,09012000504601,01,1,1,21,02,2016,0101,009,214,2,,,,,,3
09,012,0000,090120005270,2,09-012-0000-06,00015,12,02,09012000527001,01,1,1,28,07,2018,0101,021,221,1,,,,,,3
09,012,0000,090120005339,2,09-012-0000-06,00016,11,01,09012000533901,01,1,3,999,99,9999,9999,999,999,9,,,,,,3
09,012,0000,090120005341,2,09-012-0000-06,00016,11,01,09012000534101,01,1,1,44,11,2016,0101,009,221,1,,,,,,3
09,012,0000,090120005352,2,09-012-0000-06,00016,11,01,09012000535201,01,1,1,29,07,2019,0101,009,221,1,,,,,,3
09,012,0000,090120005470,2,09-012-0000-06,00020,11,01,09012000547001,01,1,1,75,99,9999,9999,999,999,9,,,,,,3
09,012,0000,090120005669,2,09-012-0000-06,00026,12,01,09012000566901,01,1,1,50,01,2019,0101,009,999,9,,,,,,3
09,012,0000,090120005685,2,09-012-0000-06,00026,12,01,09012000568501,01,1,3,47,01,2019,0102,009,221,1,,,,,,3
09,012,0000,090120005749,2,09-012-0000-06,00027,12,01,09012000574901,01,1,3,26,03,2017,0101,009,214,3,03,2019,0301,1,03,3
09,012,0000,090120006365,2,09-012-0000-03,00012,10,01,09012000636501,02,1,3,40,05,2018,0301,009,221,1,,,,,,1
09,012,0000,090120006365,2,09-012-0000-03,00012,10,01,09012000636502,03,1,3,11,05,2018,0301,009,221,1,,,,,,1
09,012,0000,090120006365,2,09-012-0000-03,00012,10,01,09012000636503,04,1,1,5,05,2018,0301,009,221,1,,,,,,1
09,012,0000,090120006365,2,09-012-0000-03,00012,10,01,09012000636504,05,1,3,4,05,2018,0301,009,221,1,,,,,,1
09,012,0000,090120006365,2,09-012-0000-03,00012,10,01,09012000636505,01,1,1,40,05,2018,0102,009,221,1,,,,,,1
09,013,0001,090130000115,2,09-013-0001-00,00004,32,01,09013000011501,01,1,3,19,04,2017,0401,009,221,1,,,,,,5
09,013,0001,090130000188,2,09-013-0001-00,00005,31,04,09013000018801,01,1,1,27,11,2017,0401,009,211,2,,,,,,5
09,013,0001,090130000412,2,09-013-0001-00,00016,31,01,09013000041201,01,1,1,40,09,2017,0101,009,221,1,,,,,,5
09,013,0001,090130000422,2,09-013-0001-00,00016,31,02,09013000042201,01,1,1,34,10,2017,0101,009,221,1,,,,,,5
09,013,0001,090130000458,2,09-013-0001-00,00019,31,01,09013000045801,01,1,1,33,08,2017,0501,009,439,2,,,,,,5
09,013,0001,090130000465,2,09-013-0001-00,00019,31,01,09013000046501,01,1,3,26,09,2016,0501,009,419,2,,,,,,5
09,013,0001,090130000471,2,09-013-0001-00,00019,31,01,09013000047101,01,1,3,69,02,2019,0101,009,221,1,,,,,,5
09,013,0001,090130000473,2,09-013-0001-00,00019,31,01,09013000047301,01,1,3,29,04,2016,0101,009,221,1,,,,,,5
09,013,0001,090130000485,2,09-013-0001-00,00019,31,01,09013000048501,01,1,1,31,09,2019,0501,009,415,2,,,,,,5
09,013,0001,090130000497,2,09-013-0001-00,00019,31,01,09013000049701,01,1,1,31,10,2018,0501,009,217,2,,,,,,5
09,013,0001,090130000514,2,09-013-0001-00,00020,31,01,09013000051401,01,1,3,34,03,2019,0501,009,415,2,,,,,,5
09,013,0001,090130000608,2,09-013-0001-00,00022,31,02,09013000060801,01,1,1,25,11,2016,0101,030,221,3,03,2018,0301,3,,5
09,013,0001,090130000777,2,09-013-0001-00,00027,31,04,09013000077701,01,1,1,38,07,2019,9999,009,225,3,07,2019,9999,1,01,5
09,013,0001,090130000856,2,09-013-0001-00,00028,31,01,09013000085601,01,1,1,36,02,2020,0101,009,221,1,,,,,,5
09,013,0001,090130000891,2,09-013-0001-00,00028,31,01,09013000089101,01,1,3,43,99,9999,9999,999,999,9,,,,,,5
09,013,0001,090130000902,2,09-013-0001-00,00028,31,01,09013000090201,02,1,1,3,07,2019,0301,009,425,2,,,,,,5
09,013,0001,090130000902,2,09-013-0001-00,00028,31,01,09013000090202,01,1,3,39,07,2019,0304,009,425,2,,,,,,5
09,013,0001,090130001045,2,09-013-0001-00,00028,31,02,09013000104501,01,1,1,50,99,9999,9999,999,999,9,,,,,,5
09,013,0001,090130001173,2,09-013-0001-00,00031,31,04,09013000117301,01,1,1,28,02,2020,9999,009,216,3,02,2020,9999,1,01,5
09,013,0001,090130001173,2,09-013-0001-00,00031,31,04,09013000117302,02,1,1,68,02,2020,9999,009,216,3,02,2020,9999,1,01,5
09,013,0001,090130001175,2,09-013-0001-00,00031,31,04,09013000117501,01,1,1,55,08,2016,9999,999,204,3,08,2016,9999,1,01,5
09,013,0001,090130001183,2,09-013-0001-00,00031,31,04,09013000118301,01,1,3,50,12,2019,9999,999,237,3,12,2019,9999,1,01,5
09,013,0001,090130001183,2,09-013-0001-00,00031,31,04,09013000118302,02,1,3,23,12,2019,9999,009,237,3,12,2019,9999,1,01,5
09,013,0001,090130001190,2,09-013-0001-00,00031,31,04,09013000119001,01,1,1,61,06,2018,9999,009,213,3,06,2018,9999,1,01,5
09,013,0001,090130001190,2,09-013-0001-00,00031,31,04,09013000119002,03,1,1,31,06,2018,9999,999,213,3,06,2018,9999,1,03,5
09,013,0001,090130001190,2,09-013-0001-00,00031,31,04,09013000119003,04,1,1,5,06,2018,9999,009,213,3,06,2018,9999,1,04,5
09,013,0001,090130001190,2,09-013-0001-00,00031,31,04,09013000119004,02,1,3,31,06,2018,9999,009,213,3,06,2018,9999,1,02,5
09,013,0001,090130001193,2,09-013-0001-00,00031,31,04,09013000119301,01,1,3,16,07,2019,9999,999,221,3,07,2019,9999,1,01,5
09,013,0001,090130001193,2,09-013-0001-00,00031,31,04,09013000119302,02,1,3,37,07,2019,9999,009,221,3,07,2019,9999,1,01,5
09,013,0001,090130001193,2,09-013-0001-00,00031,31,04,09013000119303,03,1,3,59,07,2019,9999,009,221,3,07,2019,9999,1,01,5
09,013,0001,090130001196,2,09-013-0001-00,00031,31,04,09013000119601,01,1,3,26,11,2019,0102,009,402,3,11,2019,0102,1,02,5
09,013,0001,090130001206,2,09-013-0001-00,00031,31,04,09013000120601,01,1,3,59,09,2019,9999,009,221,3,09,2019,9999,1,01,5
09,013,0001,090130001210,2,09-013-0001-00,00031,31,04,09013000121001,02,1,3,61,03,2019,9999,009,221,3,03,2019,9999,1,02,5
09,013,0001,090130001210,2,09-013-0001-00,00031,31,04,09013000121002,01,1,1,66,03,2019,9999,009,221,3,03,2019,9999,1,01,5
09,013,0001,090130001212,2,09-013-0001-00,00031,31,04,09013000121201,01,1,1,33,07,2018,9999,009,221,3,07,2018,9999,1,01,5
09,013,0001,090130001212,2,09-013-0001-00,00031,31,04,09013000121202,02,1,3,31,07,2018,9999,009,221,3,07,2018,9999,1,02,5
09,013,0001,090130001212,2,09-013-0001-00,00031,31,04,09013000121203,03,1,3,1,07,2018,9999,009,221,3,07,2018,9999,1,03,5
09,013,0001,090130001214,2,09-013-0001-00,00031,31,04,09013000121401,01,1,3,41,04,2018,9999,009,221,3,04,2018,9999,1,01,5
